"x"	"y"	"id"	"bio.1"	"bio.2"	"bio.3"	"bio.4"	"bio.5"	"bio.6"	"bio.7"	"bio.8"	"bio.9"	"bio.10"	"bio.11"	"bio.12"	"bio.13"	"bio.14"	"bio.15"	"bio.16"	"bio.17"	"bio.18"	"bio.19"
-86.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-86.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-85.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-85.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-84.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-84.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-83.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-83.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-82.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-82.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-81.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-81.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-80.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-80.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-79.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-79.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-78.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-78.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-77.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-77.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-76.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-76.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-75.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-75.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-74.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-74.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-73.75	-41.75	11968	10.42181344	2.839717067	30.04526264	242.4554921	15.95003821	6.498574592	9.451463618	7.956351038	13.00625044	13.00625044	7.956351038	1280.723347	195.1560759	39.95881571	50.90271765	518.1167114	152.2107339	152.2107339	518.1167114
-73.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-72.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-72.25	-41.75	12424	7.497125674	7.632244759	44.66744195	320.4577493	18.36204024	1.275221686	17.08681855	3.879813058	11.32339577	11.32339577	3.879813058	1464.543298	213.30176	53.20646933	45.20475602	567.7620178	199.0147834	199.0147834	567.7620178
-71.75	-41.75	12590	6.563965827	8.713897655	44.44493886	362.2692228	19.13719931	-0.468852308	19.60605162	2.398411079	10.97360181	10.97360181	2.398411079	1317.227154	190.0959539	50.28916313	43.9814881	506.2591017	182.4887302	182.4887302	506.2591017
-71.25	-41.75	12760	5.871394306	9.073360771	42.41045729	407.1771618	19.53033008	-1.863829171	21.39415925	1.134226025	10.88528735	10.88528735	1.134226025	1163.172811	166.8205459	46.11432314	43.16954459	444.7496113	162.229043	162.229043	444.7496113
-70.75	-41.75	12941	5.500294895	8.731445522	39.19156881	451.5549223	19.41978524	-2.859102252	22.27888749	0.201132336	11.10435141	11.10435141	0.201132336	1016.148153	144.2405484	43.66057805	41.61547257	384.4670883	145.35607	145.35607	384.4670883
-70.25	-41.75	13125	5.461340132	8.031688332	35.68629604	489.5444927	19.15886832	-3.34749749	22.50636581	-0.308609408	11.57488209	11.57488209	-0.308609408	844.8117263	114.3152455	42.40557057	36.43311796	305.7282004	130.7635687	130.7635687	305.7282004
-69.75	-41.75	13320	5.620295361	7.802267502	34.01111082	521.9556191	19.38717506	-3.553173882	22.94034894	-0.538150114	12.18225804	12.18225804	-0.538150114	742.3836221	97.31273106	38.2538839	33.08404577	260.8149069	120.6169637	120.6169637	260.8149069
-69.25	-41.75	13518	5.986192794	7.914928814	34.10091131	539.523409	19.89991519	-3.310399464	23.21031465	-0.353011102	12.81612453	12.81612453	-0.353011102	645.5413941	80.10299583	35.46482977	27.99639448	215.6862275	113.0629673	113.0629673	215.6862275
-68.75	-41.75	13705	6.616729827	8.104750421	34.46256377	557.8006252	20.68250494	-2.835044347	23.51754929	0.085439171	13.72212105	13.72212105	0.085439171	572.5248326	66.86973943	32.47337509	23.247116	180.9350259	108.4510425	108.4510425	180.9350259
-68.25	-41.75	13891	7.378965805	8.276690917	34.50263367	576.3966996	21.6194299	-2.36914731	23.98857721	0.589666106	14.72112464	14.72112464	0.589666106	540.1923459	59.67751324	31.48974353	20.13376105	162.8228337	109.0721903	109.0721903	162.8228337
-67.75	-41.75	14073	8.236365557	8.461201151	34.47042557	593.6527221	22.70762957	-1.838632948	24.54626252	8.172139711	7.782663399	15.7900479	1.200611213	503.5191631	51.22101069	30.34898784	17.2242629	143.9698298	107.9893643	111.1191867	140.4407824
-67.25	-41.75	14247	9.230834167	8.762840367	34.93990755	605.6960193	23.93527385	-1.144473014	25.07974686	9.077990639	8.932786356	16.91134097	2.0012187	495.0618093	53.45993616	30.78242926	17.15732915	142.7002901	105.131953	114.7297806	132.4997856
-66.75	-41.75	14414	10.13263115	9.241614318	36.06073131	610.7528941	25.10367063	-0.524246445	25.62791708	9.908451353	10.01163375	17.83045794	2.77998156	489.4676113	55.55206129	31.52342981	17.77665102	141.7088694	103.4417279	118.7252051	125.5918089
-66.25	-41.75	14574	11.06542976	9.404554302	36.57054335	609.2499964	26.00054501	0.28434437	25.71620064	10.85344676	11.031765	18.69968583	3.676821464	485.1780909	56.90683956	32.06272621	18.68321129	140.3902978	102.3409224	122.328185	120.1186858
-65.75	-41.75	14734	11.93317746	9.057594258	35.96223468	600.8839885	26.41206128	1.225655765	25.18640552	11.84451724	11.87287986	19.41967068	4.595642065	487.1492062	58.05067421	32.3978916	19.49407875	140.8459065	102.3316256	126.0709706	117.9007035
-65.25	-41.75	14890	12.59550358	8.319275592	34.51598731	584.712667	26.28336702	2.180693911	24.10267311	12.72501984	12.39209161	19.84440667	5.420496189	487.8419908	58.95565784	32.69848311	20.24324718	141.278953	102.2469964	128.6413472	115.6746943
-64.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-64.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-63.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-63.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-62.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-62.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-61.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-61.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-60.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-60.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-59.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-59.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-58.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-58.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-57.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-57.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-56.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-56.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-55.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-55.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-54.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-54.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-53.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-53.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-52.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-52.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-51.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-51.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-50.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-50.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-49.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-49.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-48.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-48.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-47.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-47.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-46.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-46.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-45.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-45.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-44.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-44.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-43.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-43.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-42.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-42.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-41.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-41.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-40.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-40.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-39.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-39.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-38.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-38.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-37.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-37.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-36.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-36.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-35.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-35.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-34.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-34.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-33.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-33.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-32.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-32.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-31.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-31.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-30.75	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-30.25	-41.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-89.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-89.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-88.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-88.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-87.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-87.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-86.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-86.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-85.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-85.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-84.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-84.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-83.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-83.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-82.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-82.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-81.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-81.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-80.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-80.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-79.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-79.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-78.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-78.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-77.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-77.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-76.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-76.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-75.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-75.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-74.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-74.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-73.75	-42.25	11967	10.23792116	2.076264805	24.46523158	237.7279598	15.1410093	6.654415585	8.486593715	7.87362517	12.67773827	12.67773827	7.87362517	1373.244004	201.1840513	46.15245685	47.00941387	536.7680934	176.0361824	176.0361824	536.7680934
-73.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-72.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-72.25	-42.25	12423	7.499358485	6.333973186	41.1165704	305.9184768	17.14082624	1.735910111	15.40491613	4.07658633	11.07455983	11.07455983	4.07658633	1569.560716	219.5875685	60.42634898	41.42813604	587.7110594	228.2124878	228.2124878	587.7110594
-71.75	-42.25	12589	6.399779894	7.785879569	42.42953705	347.5592403	18.00911219	-0.341028091	18.35014028	2.397415589	10.57827931	10.57827931	2.397415589	1423.633368	198.5455245	56.03021161	40.92224228	531.6330601	207.8948023	207.8948023	531.6330601
-71.25	-42.25	12759	5.548892032	8.4776632	41.33337486	392.2762604	18.48351278	-2.026942099	20.51045488	0.957053742	10.3377738	10.3377738	0.957053742	1246.588577	173.9995607	50.20198285	40.74582665	465.8735171	181.253426	181.253426	465.8735171
-70.75	-42.25	12940	5.09368891	8.405499998	38.71382383	436.8057413	18.53947108	-3.17241157	21.71188265	-0.064127773	10.47696293	10.47696293	-0.064127773	1056.656277	144.8406624	46.29198425	38.53961424	388.2063567	158.3292502	158.3292502	388.2063567
-70.25	-42.25	13124	5.026418112	7.76201404	35.26315976	473.7804061	18.33735025	-3.674330194	22.01168044	-0.586647785	10.90264083	10.90264083	-0.586647785	878.39062	116.0205041	43.66902587	34.5103824	311.7744689	139.2320844	139.2320844	311.7744689
-69.75	-42.25	13319	5.179572422	7.58941861	33.69354616	506.0547531	18.63430481	-3.890538892	22.5248437	-0.818761687	11.50445326	11.50445326	-0.818761687	765.2964589	99.31485967	39.95996678	32.31614223	266.6857081	125.0155757	125.0155757	266.6857081
-69.25	-42.25	13517	5.568920807	7.729838014	33.81378828	524.5382513	19.22684652	-3.633171262	22.86001778	-0.619797149	12.1773944	12.1773944	-0.619797149	661.4608275	82.41860799	35.72689521	28.39482693	221.8472886	114.0644335	114.0644335	221.8472886
-68.75	-42.25	13704	6.178923208	7.960693607	34.34533558	540.6357492	20.02131366	-3.157069874	23.17838353	-0.181979106	13.03079112	13.03079112	-0.181979106	574.9070507	67.19919013	33.00234845	23.30176302	181.903308	106.9594809	106.9594809	181.903308
-68.25	-42.25	13890	6.963902773	8.19682921	34.77450568	559.3607736	20.92149189	-2.64988332	23.57137521	0.348858719	14.05761934	14.05761934	0.348858719	530.2446952	58.75591903	30.8652707	20.13121605	160.184197	104.9299145	104.9299145	160.184197
-67.75	-42.25	14072	7.841716527	8.440751934	34.96785145	576.3883209	22.053391	-2.085215134	24.13860613	7.863122597	15.13875047	15.13875047	0.977693798	493.567082	50.79684257	29.36720903	17.45631493	140.8786004	105.3817234	105.3817234	139.8933016
-67.25	-42.25	14246	8.879676723	8.75409617	35.42365789	590.1141199	23.36424603	-1.348323735	24.71256977	8.806190864	8.585504925	16.32498892	1.80202218	483.4763893	50.83506914	29.30210938	17.23231314	139.1877821	103.749921	107.8087474	132.7299389
-66.75	-42.25	14413	9.869641403	9.187851608	36.32268641	599.3681764	24.64448281	-0.650594499	25.29507731	9.707012801	9.752092853	17.39231411	2.627145847	476.6133163	52.56164818	29.67713857	17.34985264	137.8403289	101.4706106	110.7773669	126.52501
-66.25	-42.25	14573	10.79819825	9.281835729	36.62588317	599.3712626	25.51428372	0.171998632	25.34228509	10.64088991	10.76022797	18.2823619	3.509313221	472.0457195	54.06629098	30.23698285	17.85057324	136.8171076	100.0465763	113.9769803	121.2050554
-65.75	-42.25	14733	11.6777178	8.921100885	35.97728061	591.3884522	25.938795	1.142310291	24.79648471	11.63156893	11.60839025	19.02687312	4.444038886	472.6721409	55.03802921	30.73420048	18.40289925	137.0042766	99.57859623	117.2123553	118.8769127
-65.25	-42.25	14889	12.30827941	8.086519745	34.41935488	570.9258606	25.65657246	2.162466387	23.49410607	12.49505192	12.06870973	19.37158835	5.297767657	473.1033004	55.84867691	31.24508771	18.90456524	137.5629616	99.23777909	119.3233891	116.9791707
-64.75	-42.25	15049	12.70153089	6.825962174	31.9673033	536.741363	24.6591069	3.306157263	21.35294964	13.22194394	12.17458262	19.30103775	6.108559242	472.1253129	56.13663092	31.20999123	19.29128156	138.4403123	98.39684944	119.1457613	116.1423899
-64.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-63.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-63.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-62.75	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-62.25	-42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
