	Longitude(x)	Latitude(y)	PD	SR	PSVs	SR	vars	aMRD	aMDR	aAGES
888	-55.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
889	-54.5	-2.5	0.60739265	5	0.878619368	5	0.00153918	15.2	23.30426273	0.035854255
890	-53.5	-2.5	0.545996624	5	0.832792402	5	0.00153918	15.4	24.49874505	0.025215708
891	-52.5	-2.5	0.545996624	5	0.832792402	5	0.00153918	15.4	24.49874505	0.025215708
892	-51.5	-2.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
893	-50.5	-2.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
894	-49.5	-2.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
895	-48.5	-2.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
896	-47.5	-2.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
897	-46.5	-2.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
898	-45.5	-2.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
899	-44.5	-2.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
900	-43.5	-2.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
901	-42.5	-2.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
902	-41.5	-2.5	0.16939862	1	NA	1	NA	9	27.52474631	0.016911389
903	-80.5	-3.5	0.239042058	2	0.519829643	2	0.012361281	11	15.29593519	0.05003439
904	-79.5	-3.5	0.466931066	4	0.820304815	4	0.002397872	11.5	14.26213009	0.052175361
905	-78.5	-3.5	0.716318223	6	0.901834162	6	0.001092717	15.83333333	23.52998071	0.030946959
906	-77.5	-3.5	0.854475631	8	0.890084598	8	0.000656137	14.875	21.63989461	0.034850097
907	-76.5	-3.5	0.854475631	8	0.890084598	8	0.000656137	14.875	21.63989461	0.034850097
908	-75.5	-3.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
909	-74.5	-3.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
910	-73.5	-3.5	0.865211954	9	0.836547478	9	0.00053761	15.44444444	20.97150014	0.038556333
911	-72.5	-3.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
912	-71.5	-3.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
913	-70.5	-3.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
914	-69.5	-3.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
915	-68.5	-3.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
916	-67.5	-3.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
917	-66.5	-3.5	0.665168039	6	0.881162555	6	0.001092717	13.83333333	21.43115635	0.039507777
918	-65.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
919	-64.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
920	-63.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
921	-62.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
922	-61.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
923	-60.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
924	-59.5	-3.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071723	0.030574482
925	-58.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
926	-57.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
927	-56.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
928	-55.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
929	-54.5	-3.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
930	-53.5	-3.5	0.545996624	5	0.832792402	5	0.00153918	15.4	24.49874505	0.025215708
931	-52.5	-3.5	0.545996624	5	0.832792402	5	0.00153918	15.4	24.49874505	0.025215708
932	-51.5	-3.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
933	-50.5	-3.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
934	-49.5	-3.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
935	-48.5	-3.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
936	-47.5	-3.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
937	-46.5	-3.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
938	-45.5	-3.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
939	-44.5	-3.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
940	-43.5	-3.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
941	-42.5	-3.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
942	-41.5	-3.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
943	-40.5	-3.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
944	-79.5	-4.5	0.3033722	2	1	2	0.012361281	16	29.35530898	0.03695324
945	-78.5	-4.5	0.899180929	8	0.902002006	8	0.000656137	14.75	21.19535436	0.03695754
946	-77.5	-4.5	0.857222888	8	0.891549309	8	0.000656137	14.5	21.55699759	0.035416222
947	-76.5	-4.5	0.660659436	6	0.874137762	6	0.001092717	15.16666667	22.94728403	0.032616027
948	-75.5	-4.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
949	-74.5	-4.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
950	-73.5	-4.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
951	-72.5	-4.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
952	-71.5	-4.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
953	-70.5	-4.5	0.857299158	9	0.834906857	9	0.00053761	15.22222222	20.68386284	0.037677133
954	-69.5	-4.5	0.808324531	9	0.808579459	9	0.00053761	14.66666667	20.62434964	0.03724053
955	-68.5	-4.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
956	-67.5	-4.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
957	-66.5	-4.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
958	-65.5	-4.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
959	-64.5	-4.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
960	-63.5	-4.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
961	-62.5	-4.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
962	-61.5	-4.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
963	-60.5	-4.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
964	-59.5	-4.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
965	-58.5	-4.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
966	-57.5	-4.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
967	-56.5	-4.5	0.715205508	7	0.803469594	7	0.000827814	15.42857143	21.95426774	0.034577964
968	-55.5	-4.5	0.715205508	7	0.803469594	7	0.000827814	15.42857143	21.95426774	0.034577964
969	-54.5	-4.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
970	-53.5	-4.5	0.545996624	5	0.832792402	5	0.00153918	15.4	24.49874505	0.025215708
971	-52.5	-4.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
972	-51.5	-4.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
973	-50.5	-4.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
974	-49.5	-4.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
975	-48.5	-4.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
976	-47.5	-4.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
977	-46.5	-4.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
978	-45.5	-4.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
979	-44.5	-4.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
980	-43.5	-4.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
981	-42.5	-4.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
982	-41.5	-4.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
983	-40.5	-4.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
984	-39.5	-4.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
985	-38.5	-4.5	0.16939862	1	NA	1	NA	9	27.52474631	0.016911389
986	-78.5	-5.5	0.253716881	2	0.629364846	2	0.012361281	22.5	33.46277749	0.025238784
987	-77.5	-5.5	0.660659436	6	0.874137762	6	0.001092717	15.16666667	22.94728403	0.032616027
988	-76.5	-5.5	0.756799126	7	0.88320334	7	0.000827814	14.85714286	27.15705651	0.02925182
989	-75.5	-5.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
990	-74.5	-5.5	0.776385089	8	0.843204249	8	0.000656137	15.625	22.17887505	0.033297928
991	-73.5	-5.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
992	-72.5	-5.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
993	-71.5	-5.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
994	-70.5	-5.5	0.857299158	9	0.834906857	9	0.00053761	15.22222222	20.68386284	0.037677133
995	-69.5	-5.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
996	-68.5	-5.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
997	-67.5	-5.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
998	-66.5	-5.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
999	-65.5	-5.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1000	-64.5	-5.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1001	-63.5	-5.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1002	-62.5	-5.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1003	-61.5	-5.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1004	-60.5	-5.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1005	-59.5	-5.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
1006	-58.5	-5.5	0.732116897	8	0.821396098	8	0.000656137	14.75	24.97890979	0.030963559
1007	-57.5	-5.5	0.732116897	8	0.821396098	8	0.000656137	14.75	24.97890979	0.030963559
1008	-56.5	-5.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1009	-55.5	-5.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1010	-54.5	-5.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1011	-53.5	-5.5	0.626378643	6	0.813723346	6	0.001092717	15.66666667	23.78333042	0.026627607
1012	-52.5	-5.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
1013	-51.5	-5.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
1014	-50.5	-5.5	0.518565786	4	0.907536326	4	0.002397872	15.5	26.30220321	0.024661926
1015	-49.5	-5.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1016	-48.5	-5.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1017	-47.5	-5.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1018	-46.5	-5.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1019	-45.5	-5.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1020	-44.5	-5.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1021	-43.5	-5.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1022	-42.5	-5.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1023	-41.5	-5.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1024	-40.5	-5.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1025	-39.5	-5.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1026	-38.5	-5.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1027	-37.5	-5.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1028	-36.5	-5.5	0.16939862	1	NA	1	NA	9	27.52474631	0.016911389
1029	-78.5	-6.5	0.253716881	2	0.629364846	2	0.012361281	22.5	33.46277749	0.025238784
1030	-77.5	-6.5	0.602884047	5	0.868082178	5	0.00153918	16.8	25.12361594	0.027584154
1031	-76.5	-6.5	0.660659436	6	0.874137762	6	0.001092717	15.16666667	22.94728403	0.032616027
1032	-75.5	-6.5	0.660659436	6	0.874137762	6	0.001092717	15.16666667	22.94728403	0.032616027
1033	-74.5	-6.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
1034	-73.5	-6.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
1035	-72.5	-6.5	0.82986832	8	0.859712855	8	0.000656137	15.25	21.10873164	0.03895792
1036	-71.5	-6.5	0.857299158	9	0.834906857	9	0.00053761	15.22222222	20.68386284	0.037677133
1037	-70.5	-6.5	0.857299158	9	0.834906857	9	0.00053761	15.22222222	20.68386284	0.037677133
1038	-69.5	-6.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1039	-68.5	-6.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1040	-67.5	-6.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1041	-66.5	-6.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1042	-65.5	-6.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1043	-64.5	-6.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1044	-63.5	-6.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1045	-62.5	-6.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1046	-61.5	-6.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1047	-60.5	-6.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1048	-59.5	-6.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
1049	-58.5	-6.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
1050	-57.5	-6.5	0.732116897	8	0.821396098	8	0.000656137	14.75	24.97890979	0.030963559
1051	-56.5	-6.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1052	-55.5	-6.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1053	-54.5	-6.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1054	-53.5	-6.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1055	-52.5	-6.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1056	-51.5	-6.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1057	-50.5	-6.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1058	-49.5	-6.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1059	-48.5	-6.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1060	-47.5	-6.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1061	-46.5	-6.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1062	-45.5	-6.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1063	-44.5	-6.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1064	-43.5	-6.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1065	-42.5	-6.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1066	-41.5	-6.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1067	-40.5	-6.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1068	-39.5	-6.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1069	-38.5	-6.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1070	-37.5	-6.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1071	-36.5	-6.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1072	-35.5	-6.5	0.16939862	1	NA	1	NA	9	27.52474631	0.016911389
1073	-77.5	-7.5	0.356509451	3	0.721294956	3	0.004459021	20	26.93614034	0.031192848
1074	-76.5	-7.5	0.602884047	5	0.868082178	5	0.00153918	16.8	25.12361594	0.027584154
1075	-75.5	-7.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
1076	-74.5	-7.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
1077	-73.5	-7.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
1078	-72.5	-7.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
1079	-71.5	-7.5	0.857299158	9	0.834906857	9	0.00053761	15.22222222	20.68386284	0.037677133
1080	-70.5	-7.5	0.772980897	8	0.832289504	8	0.000656137	14.375	20.71818733	0.037477642
1081	-69.5	-7.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1082	-68.5	-7.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1083	-67.5	-7.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1084	-66.5	-7.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1085	-65.5	-7.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1086	-64.5	-7.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1087	-63.5	-7.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1088	-62.5	-7.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1089	-61.5	-7.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1090	-60.5	-7.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1091	-59.5	-7.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
1092	-58.5	-7.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
1093	-57.5	-7.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1094	-56.5	-7.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1095	-55.5	-7.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1096	-54.5	-7.5	0.68777467	6	0.848476901	6	0.001092717	15.5	22.78792849	0.035493062
1097	-53.5	-7.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1098	-52.5	-7.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1099	-51.5	-7.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1100	-50.5	-7.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1101	-49.5	-7.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1102	-48.5	-7.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1103	-47.5	-7.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1104	-46.5	-7.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1105	-45.5	-7.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1106	-44.5	-7.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1107	-43.5	-7.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1108	-42.5	-7.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1109	-41.5	-7.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1110	-40.5	-7.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1111	-39.5	-7.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1112	-38.5	-7.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1113	-37.5	-7.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1114	-36.5	-7.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1115	-35.5	-7.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1116	-76.5	-8.5	0.490483031	4	0.860647478	4	0.002397872	17.25	27.08329183	0.027622483
1117	-75.5	-8.5	0.660659436	6	0.874137762	6	0.001092717	15.16666667	22.94728403	0.032616027
1118	-74.5	-8.5	0.660659436	6	0.874137762	6	0.001092717	15.16666667	22.94728403	0.032616027
1119	-73.5	-8.5	0.776385089	8	0.843204249	8	0.000656137	15.625	22.17887505	0.033297928
1120	-72.5	-8.5	0.741041455	7	0.868047022	7	0.000827814	15.42857143	22.50819319	0.033005685
1121	-71.5	-8.5	0.768472294	8	0.841094879	8	0.000656137	15.375	21.85528309	0.032308829
1122	-70.5	-8.5	0.772980897	8	0.832289504	8	0.000656137	14.375	20.71818733	0.037477642
1123	-69.5	-8.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1124	-68.5	-8.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1125	-67.5	-8.5	0.692598878	7	0.845864865	7	0.000827814	14	20.83883579	0.0377825
1126	-66.5	-8.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1127	-65.5	-8.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1128	-64.5	-8.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1129	-63.5	-8.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1130	-62.5	-8.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1131	-61.5	-8.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1132	-60.5	-8.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1133	-59.5	-8.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
1134	-58.5	-8.5	0.651734878	7	0.831340324	7	0.000827814	14.42857143	25.66071729	0.030574482
1135	-57.5	-8.5	0.634823489	6	0.822127834	6	0.001092717	15.16666667	22.30103768	0.034450352
1136	-56.5	-8.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1137	-55.5	-8.5	0.715205508	7	0.803469593	7	0.000827814	15.42857143	22.00178334	0.034341316
1138	-54.5	-8.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1139	-53.5	-8.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1140	-52.5	-8.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1141	-51.5	-8.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1142	-50.5	-8.5	0.598947805	5	0.872316001	5	0.00153918	15.8	25.08301403	0.02646696
1143	-49.5	-8.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1144	-48.5	-8.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1145	-47.5	-8.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1146	-46.5	-8.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1147	-45.5	-8.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1148	-44.5	-8.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1149	-43.5	-8.5	0.518565786	4	0.907536326	4	0.002397872	16	27.03253943	0.026225991
1150	-42.5	-8.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1151	-41.5	-8.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1152	-40.5	-8.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1153	-39.5	-8.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1154	-38.5	-8.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1155	-37.5	-8.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1156	-36.5	-8.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1157	-35.5	-8.5	0.3033722	2	1	2	0.012361281	16	37.0205172	0.014057944
1158	-34.5	-8.5	0.16939862	1	NA	1	NA	23	46.51628809	0.0112045
1159	-76.5	-9.5	0.40616477	3	0.922420004	3	0.004459021	15.66666667	29.30796681	0.023738955
1160	-75.5	-9.5	0.490483031	4	0.860647478	4	0.002397872	17.25	27.08329183	0.027622483
1161	-74.5	-9.5	0.660659436	6	0.874137762	6	0.001092717	15.16666667	22.94728403	0.032616027
1162	-73.5	-9.5	0.660659436	6	0.874137762	6	0.001092717	15.16666667	22.94728403	0.032616027
1163	-72.5	-9.5	0.768472294	8	0.841094879	8	0.000656137	15.375	21.85528309	0.032308829
1164	-71.5	-9.5	0.768472294	8	0.841094879	8	0.000656137	15.375	21.85528309	0.032308829
1165	-70.5	-9.5	0.772980897	8	0.832289504	8	0.000656137	14.375	20.71818733	0.037477642
